15711,IMP3,chr15q24,ENSG00000177971,REPLACE_NULL
15712,PIGP,chr21q22.2,ENSG00000185808,605938
15713,NALP2,chr19q13.42,ENSG00000022556,609364
15714,MRPL34,chr19p13.1,ENSG00000130312,REPLACE_NULL
15715,MAP3K2,chr2q14.3,ENSG00000169967,609487
15716,MAP1LC3C,chr1q43,ENSG00000197769,REPLACE_NULL
15717,UBA52,chr19p13.1-p12,ENSG00000196084,191321
15718,BRIP1,chr17q22-q24,ENSG00000136492,114480
15719,VPS37B,chr12q24.31,ENSG00000139722,610037
15720,HSPC142,chr19p13.11,ENSG00000105393,REPLACE_NULL
15721,MAP6D1,chr3q27.1,ENSG00000180834,REPLACE_NULL
15722,ACSBG2,chr19p13.3,ENSG00000130377,REPLACE_NULL
15723,COL5A2,chr2q14-q32,ENSG00000204262,120190
15724,PRRC1,chr5q23.2,ENSG00000164244,REPLACE_NULL
15725,WDR48,chr3p21.33,ENSG00000114742,REPLACE_NULL
15726,KIAA1219,chr20q11.23,ENSG00000170471,REPLACE_NULL
15727,GNA12,chr7p22.2,ENSG00000146535,604394
15728,LOC388397,chr17q21.32,REPLACE_NULL,REPLACE_NULL
15729,YTHDF1,chr20q13.33,ENSG00000149658,REPLACE_NULL
15730,UBL4A,chrXq28,ENSG00000102178,312070
15731,SLC2A3P1,chr5q33-q35,REPLACE_NULL,REPLACE_NULL
15732,CORO1B,chr11q13.1,ENSG00000172725,609849
15733,ARMC6,chr19p13.11,ENSG00000105676,REPLACE_NULL
15734,G6PC3,chr17q21.31,ENSG00000141349,REPLACE_NULL
15735,ADSS,chr1cen-q12,ENSG00000035687,103060
15736,C20orf67,chr20q13.12,ENSG00000100982,REPLACE_NULL
15737,C19orf22,chr19p13.3,ENSG00000198858,REPLACE_NULL
15738,FAM46A,chr6q14,ENSG00000112773,REPLACE_NULL
15739,SPSB3,chr16p13.3,ENSG00000162032,REPLACE_NULL
15740,PPP2R2D,chr10q26.3,ENSG00000175470,REPLACE_NULL
15741,BRD7,chr16q12,ENSG00000166164,REPLACE_NULL
15742,C12orf52,chr12q24.13,ENSG00000139405,REPLACE_NULL
15743,KIAA1718,chr7q34,REPLACE_NULL,REPLACE_NULL
15744,MICAL-L1,chr22q13.1-q13.2,ENSG00000100139,REPLACE_NULL
15745,DNAJC10,chr2q32.1,ENSG00000077232,607987
15746,WIZ,chr19p13.1,ENSG00000011451,REPLACE_NULL
15747,C6orf120,chr6q27,ENSG00000185127,REPLACE_NULL
15748,RHOT2,chr16p13.3,ENSG00000140983,REPLACE_NULL
15749,LDLRAP1,chr1p36-p35,ENSG00000157978,603813
15750,CCDC72,chr3p21.31,REPLACE_NULL,REPLACE_NULL
15751,DOCK6,chr19p13.2,REPLACE_NULL,REPLACE_NULL
15752,LOC339229,chr17q25.3,ENSG00000204237,REPLACE_NULL
15753,LOC644808,chr1p34.1,REPLACE_NULL,REPLACE_NULL
15754,CSGlcA-T,chr7q36.1,ENSG00000033100,608037
15755,C17orf70,chr17q25.3,ENSG00000185504,REPLACE_NULL
15756,NEFL,chr8p21,ENSG00000104725,162280
15757,KIAA1598,chr10q25.3,ENSG00000187164,REPLACE_NULL
15758,NRBF2,chr10q21.2,ENSG00000148572,REPLACE_NULL
15759,FAM45B,chrXq25,ENSG00000119979,REPLACE_NULL
15760,TRABD,chr22q13.33,ENSG00000170638,REPLACE_NULL
15761,RAB9A,chrXp22.2,ENSG00000123595,300284
15762,RAB15,chr14q23.3,ENSG00000139998,REPLACE_NULL
15763,PERLD1,chr17q12,ENSG00000161395,REPLACE_NULL
15764,GPR124,chr8p12,ENSG00000020181,606823
15765,PHF11,chr13q14.3,ENSG00000136147,147050
15766,DOLPP1,chr9q34.1,ENSG00000167130,REPLACE_NULL
15767,INTS5,chr11q12.3,ENSG00000185085,REPLACE_NULL
15768,C12orf41,chr12q13.11,ENSG00000139620,REPLACE_NULL
15769,CCDC101,chr16p11.2,ENSG00000176476,REPLACE_NULL
15770,C5orf30,chr5q21.1,ENSG00000181751,REPLACE_NULL
15771,MARCH8,chr10q11.21,ENSG00000165406,REPLACE_NULL
15772,LONPL,chr16q12.1,REPLACE_NULL,REPLACE_NULL
15773,DTX3,chr12q13.3,ENSG00000178498,REPLACE_NULL
15774,KLHL22,chr22q11.21,ENSG00000185214,REPLACE_NULL
15775,KIAA1609,chr16q24.1,ENSG00000140950,REPLACE_NULL
15776,CASKIN2,chr17q25.1,ENSG00000177303,REPLACE_NULL
15777,ZGPAT,chr20q13.3,ENSG00000197114,REPLACE_NULL
15778,LOC90379,chr19p13.12,ENSG00000132017,REPLACE_NULL
15779,CTGLF1,chr10q11.21,ENSG00000174194,REPLACE_NULL
15780,NOMO3,chr16p13,REPLACE_NULL,609159
15781,NOMO1,chr16p13.11,ENSG00000185164,609157
15782,LOC644096,chr19q13.12,ENSG00000205138,REPLACE_NULL
15783,FAM63A,chr1q21.2,ENSG00000143409,REPLACE_NULL
15784,SYT13,chr11p12-p11,ENSG00000019505,607716
15785,MIER2,chr19p13.3,ENSG00000105556,REPLACE_NULL
15786,TMEM142C,chr16p11.2,ENSG00000175938,REPLACE_NULL
15787,C9orf91,chr9q32,ENSG00000157693,REPLACE_NULL
15788,TFEB,chr6p21,ENSG00000112561,600744
15789,KIAA1155,chr2p13.3,REPLACE_NULL,REPLACE_NULL
15790,GM632,chr20q13.33,ENSG00000196700,REPLACE_NULL
15791,KIAA1324,chr1p13.3,ENSG00000116299,REPLACE_NULL
15792,DKFZp762P2111,chr7q36.1,REPLACE_NULL,REPLACE_NULL
15793,LOC388969,chr2p11.2,REPLACE_NULL,REPLACE_NULL
15794,LOC400451,chr15q26.1,ENSG00000185442,REPLACE_NULL
15795,TMEM8,chr16p13.3,ENSG00000129925,REPLACE_NULL
15796,DENND2A,chr7q34,ENSG00000146966,REPLACE_NULL
15797,DFNB31,chr9q32-q34,ENSG00000095397,607084
15798,KCTD13,chr16p11.2,ENSG00000174943,608947
15799,ZNF335,chr20q11.21-q13.12,ENSG00000198026,REPLACE_NULL
15800,ADCK2,chr7q32-q34,ENSG00000133597,REPLACE_NULL
15801,MOSPD2,chrXp22.2,ENSG00000130150,REPLACE_NULL
15802,COL8A2,chr1p34.2,ENSG00000171812,120252
15803,KIAA1644,REPLACE_NULL,REPLACE_NULL,REPLACE_NULL
15804,GPR153,chr1p36.31,ENSG00000158292,REPLACE_NULL
15805,C3orf40,chr3q27.1,ENSG00000175182,REPLACE_NULL
15806,TXNRD3,chr3p13-q13.33,ENSG00000197763,606235
15807,IL17RC,chr3p25.3,ENSG00000163702,REPLACE_NULL
15808,SEH1L,chr18p11.21,REPLACE_NULL,609263
15809,GLRX5,chr14q32.13,ENSG00000182512,609588
15810,C3orf64,chr3p14.1,ENSG00000163378,REPLACE_NULL
15811,MRPL41,chr9q34.3,REPLACE_NULL,REPLACE_NULL
15812,RPUSD2,chr15q13.3,ENSG00000166133,REPLACE_NULL
15813,PAOX,chr10q26.3,ENSG00000148832,REPLACE_NULL
15814,GUCY1A3,chr4q31.3-q33,ENSG00000164116,139396
15815,FLJ42627,chr16p13.3,REPLACE_NULL,REPLACE_NULL
15816,FBXO41,chr2p13.2,REPLACE_NULL,609108
15817,C9orf116,chr9q34.3,ENSG00000160345,REPLACE_NULL
15818,LOC222070,chr7p13,REPLACE_NULL,REPLACE_NULL
15819,EMX2,chr10q26.1,ENSG00000170370,269160
15820,TMEM80,chr11p15.5,ENSG00000177042,REPLACE_NULL
15821,TRMT5,chr14q23.1,ENSG00000126814,REPLACE_NULL
15822,C8orf72,chr8q12.1,ENSG00000169122,REPLACE_NULL
15823,NXPH4,chr12q13.3,ENSG00000182379,604637
15824,LOC51333,chr16p11.2,REPLACE_NULL,REPLACE_NULL
15825,NOL11,chr17q24.2,ENSG00000130935,REPLACE_NULL
15826,PWCR1,chr15q11.2,REPLACE_NULL,605436
15827,EMILIN2,chr18p11.3,REPLACE_NULL,608928
15828,XX-FW81657B9.4,chrXq28,REPLACE_NULL,300060
15829,NXPH3,chr17q21.33,ENSG00000182575,604636
15830,MRPL52,chr14q11.2,REPLACE_NULL,REPLACE_NULL
15831,C1orf174,chr1p36.32,ENSG00000198912,REPLACE_NULL
15832,GNG3,chr11p11,ENSG00000162188,608941
15833,ZNF323,REPLACE_NULL,ENSG00000197657,REPLACE_NULL
15834,PFDN6,chr6p21.3,REPLACE_NULL,605660
15835,HNT,chr11q25,ENSG00000182667,607938
15836,SDHAL1,chr3q29,REPLACE_NULL,REPLACE_NULL
15837,OPLAH,chr8q24.3,ENSG00000178814,REPLACE_NULL
15838,RKHD1,chr19p13.3,REPLACE_NULL,REPLACE_NULL
15839,C19orf54,chr19q13.2,ENSG00000188493,REPLACE_NULL
15840,LOC664727,REPLACE_NULL,REPLACE_NULL,REPLACE_NULL
15841,NOL12,chr22q13.1,ENSG00000100101,REPLACE_NULL
15842,KRT8L2,chr3q26.1,REPLACE_NULL,REPLACE_NULL
15843,AARSD1,chr17q21.31,ENSG00000108825,REPLACE_NULL
15844,DND1,chr5q31.3,ENSG00000183403,609385
15845,SLCO4C1,chr5q21.2,ENSG00000173930,609013
15846,RACGAP1,chr12q13.13,ENSG00000161800,604980
15847,C16orf71,chr16p13.3,ENSG00000166246,REPLACE_NULL
15848,C1orf76,chr1q25.2,ENSG00000143340,REPLACE_NULL
15849,GSTA3,chr6p12.1,ENSG00000174156,605449
15850,GTF2H3,chr12q24.31,ENSG00000111358,601750
15851,PRND,chr20pter-p12,ENSG00000171864,604263
15852,AMIGO2,chr12q13.11,ENSG00000139211,REPLACE_NULL
15853,ZNF764,chr16p11.2,ENSG00000169951,REPLACE_NULL
15854,SGEF,chr3q25.2,REPLACE_NULL,REPLACE_NULL
15855,PH-4,chr3p21.31,ENSG00000178467,REPLACE_NULL
15856,EXOC1,chr4q12,ENSG00000090989,607879
15857,WDR13,chrXp11.23,ENSG00000101940,300512
15858,KIAA1466,chr7q33,REPLACE_NULL,REPLACE_NULL
15859,C3orf29,chr3p26,ENSG00000163719,REPLACE_NULL
15860,KIF17,chr1p36.12,ENSG00000117245,605037
15861,MYEF2,chr15q21.1,ENSG00000104177,REPLACE_NULL
15862,ADAMTS1,chr21q21.2,ENSG00000154734,605174
15863,LOC440334,chr16p13.3,REPLACE_NULL,REPLACE_NULL
15864,TBC1D2,chr9q22.33,ENSG00000095383,609871
15865,PCQAP,chr22q11.2,ENSG00000099917,607372
15866,ZA20D3,chr15q25.1,REPLACE_NULL,610183
15867,C9orf156,chr9q22.33,REPLACE_NULL,REPLACE_NULL
15868,LOC646649,chr11p11.2,REPLACE_NULL,REPLACE_NULL
15869,B4GALT7,chr5q35.2-q35.3,ENSG00000027847,130070
15870,FLJ21820,chr2p24.1,ENSG00000118961,REPLACE_NULL
15871,RDH14,chr2p24.2,ENSG00000185013,REPLACE_NULL
15872,LOC441258,chr7q11.23,REPLACE_NULL,REPLACE_NULL
15873,LASS2,chr1q21.2,ENSG00000143418,606920
15874,MRPL17,chr11p15.5-p15.4,ENSG00000158042,REPLACE_NULL
15875,SLC27A3,chr1q21.3,ENSG00000143554,604193
15876,TSNAXIP1,chr16q22.1,ENSG00000102904,607720
15877,IL1F5,chr2q14,ENSG00000136695,605507
15878,NACAL,chr17q23.2,ENSG00000196861,609274
15879,FLJ45055,chr8p23.3,ENSG00000168204,REPLACE_NULL
15880,SAA3P,chr11p15.1-p14,ENSG00000166787,REPLACE_NULL
15881,ALKBH4,chr7q22.1,ENSG00000160993,REPLACE_NULL
15882,RPL26,chr17p13,ENSG00000161970,603704
15883,ACTR10,chr14q23.1,ENSG00000131966,REPLACE_NULL
15884,DBNDD1,chr16q24.3,ENSG00000003249,REPLACE_NULL
15885,ZNF228,chr19q13.2,ENSG00000062370,REPLACE_NULL
15886,POLM,chr7p13,ENSG00000122678,606344
15887,ISYNA1,chr19p13.11,ENSG00000105655,REPLACE_NULL
15888,KLK5,chr19q13.3-q13.4,ENSG00000167754,605643
15889,TUG1,chr22q12.2,ENSG00000182457,REPLACE_NULL
15890,DXS542,chrXp11.3-q12,REPLACE_NULL,REPLACE_NULL
15891,GMEB2,chr20q13.33,ENSG00000101216,607451
15892,UBQLN4,chr1q21,REPLACE_NULL,605440
15893,SH3BP4,chr2q37.1-q37.2,ENSG00000130147,605611
15894,SPO11,chr20q13.2-q13.3,ENSG00000054796,605114
15895,HNRPUL2,chr11q12.3,ENSG00000168000,REPLACE_NULL
15896,TNS4,chr17q21.2,ENSG00000131746,608385
15897,FLJ14803,chr7q32.2,ENSG00000146842,REPLACE_NULL
15898,FAM121A,chrXq21.1,ENSG00000155008,REPLACE_NULL
15899,FLJ31568,chr22q11.23,ENSG00000133519,REPLACE_NULL
15900,PCOTH,chr13q12,REPLACE_NULL,REPLACE_NULL
15901,LOC642299,chr1q32.1,REPLACE_NULL,REPLACE_NULL
15902,ZNF480,chr19q13.33,ENSG00000198464,REPLACE_NULL
15903,KCNC2,chr12q14.1,REPLACE_NULL,176256
15904,OR2A20P,chr7q35,ENSG00000170356,REPLACE_NULL
15905,COPG2,chr7q32,REPLACE_NULL,604355
15906,MGC61571,chr3p24.1,REPLACE_NULL,REPLACE_NULL
15907,LOC282997,chr10q25.3,REPLACE_NULL,REPLACE_NULL
15908,SFRS15,chr21q22.1,REPLACE_NULL,REPLACE_NULL
15909,VDP,chr4q21.1,REPLACE_NULL,603344
15910,ZNF324B,chr19q13.43,ENSG00000171574,REPLACE_NULL
15911,LOC653198,chr5q12.1,REPLACE_NULL,REPLACE_NULL
15912,OR7E156P,chr13q21.31,REPLACE_NULL,REPLACE_NULL
15913,ALS2CL,chr3p21.31,ENSG00000178038,REPLACE_NULL
15914,C4orf34,chr4p14,ENSG00000163683,REPLACE_NULL
15915,LAMA1,chr18p11.31,ENSG00000101680,150320
15916,RNF126P1,chr17q22,REPLACE_NULL,REPLACE_NULL
15917,LOC643224,chr9q34.3,ENSG00000159247,REPLACE_NULL
15918,WHDC1,chr15q25.2,ENSG00000187667,REPLACE_NULL
15919,EFTUD2,chr17q21.31,ENSG00000108883,603892
15920,LOC652500,REPLACE_NULL,ENSG00000074696,REPLACE_NULL
15921,LOC653105,REPLACE_NULL,ENSG00000189266,REPLACE_NULL
15922,DBNL,chr7p13,ENSG00000136279,610106
15923,ZDHHC9,chrXq26.1,ENSG00000188706,REPLACE_NULL
15924,VPS36,chr13q14.3,ENSG00000136100,REPLACE_NULL
15925,C1orf119,chr1p13.3,ENSG00000162647,REPLACE_NULL
15926,PPIL1,chr6p21.1,ENSG00000137168,601301
15927,LMBR1,chr7q36,ENSG00000105983,200500
15928,AP3M1,chr10q22.2,ENSG00000185009,REPLACE_NULL
15929,ST6GALNAC6,chr9q34.11,ENSG00000160408,610135
15930,XPR1,chr1q25.1,ENSG00000143324,605237
15931,LOC283871,chr16p13.3,ENSG00000184207,REPLACE_NULL
15932,PI4K2B,chr4p15.2,ENSG00000038210,REPLACE_NULL
15933,LOC653041,chr6q25.3,ENSG00000122339,REPLACE_NULL
15934,TMEM57,chr1p36.11,ENSG00000156504,610301
15935,BAIAP2L1,chr7q21.3,REPLACE_NULL,REPLACE_NULL
15936,LOC641831,chr7q21.3,ENSG00000170682,REPLACE_NULL
15937,PHCA,chr11q13.5,ENSG00000078124,REPLACE_NULL
15938,SLC35B3,chr6p24.3,ENSG00000124786,REPLACE_NULL
15939,AXIN2,chr17q23-q24,ENSG00000168646,114500
15940,POLR1A,chr2p11.2,REPLACE_NULL,REPLACE_NULL
15941,TRIM39,chr6p21.3,ENSG00000206419,605700
15942,SUFU,chr10q24.32,ENSG00000107882,155255
15943,ZNF703,chr8p12,REPLACE_NULL,REPLACE_NULL
15944,CGI-09,chr20p12.3,ENSG00000089195,REPLACE_NULL
15945,SMOC1,chr14q24.2,ENSG00000198732,608488
15946,PRTFDC1,chr10p12.1,ENSG00000099256,REPLACE_NULL
15947,FLJ11171,chr16q22.3,ENSG00000180917,REPLACE_NULL
15948,RNF12,chrXq13-q21,ENSG00000131263,300379
15949,HSD3B7,chr16p12-p11.2,ENSG00000099377,607764
15950,TNRC6C,chr17q25.3,ENSG00000078687,REPLACE_NULL
15951,OTUD6B,chr8q21.3,ENSG00000155100,REPLACE_NULL
15952,PLDN,chr15q21.1,ENSG00000104164,604310
15953,AYTL1,chr16q12.2,REPLACE_NULL,REPLACE_NULL
15954,CENPK,chr5p15.2-q12.3,ENSG00000123219,REPLACE_NULL
15955,APLN,chrXq25-26.3,ENSG00000171388,300297
15956,FBXO44,chr1p36.22,ENSG00000132879,609111
15957,IL18BP,chr11q13,ENSG00000137496,604113
15958,DHX33,chr17p13.2,ENSG00000005100,REPLACE_NULL
15959,ZNF346,chr5q35.2,REPLACE_NULL,605308
15960,CCDC113,chr16q21,ENSG00000103021,REPLACE_NULL
15961,TMEM38A,chr19p13.11,ENSG00000072954,REPLACE_NULL
15962,FLVCR,chr1q32.3,ENSG00000162769,609144
15963,RAB9B,chrXq22.1-q22.3,ENSG00000123570,300285
15964,KCNE3,chr11q13-q14,ENSG00000175538,170400
15965,DCDC2,chr6p22.1,ENSG00000146038,600202
15966,FLJ11125,chr8p21.2,REPLACE_NULL,REPLACE_NULL
15967,THNSL1,chr10p12.1,ENSG00000185875,REPLACE_NULL
15968,GPR83,chr11q21,ENSG00000123901,605569
15969,FIGN,chr2q24.3,ENSG00000182263,605295
15970,PRO2214,chr5q12.2,REPLACE_NULL,REPLACE_NULL
15971,SURF4,chr9q34.2,ENSG00000148248,185660
15972,RAB10,chr2p23.3,ENSG00000084733,REPLACE_NULL
15973,YWHAG,chr7q11.23,ENSG00000170027,605356
15974,SCOTIN,chr3p21.31,ENSG00000164054,607290
15975,TMEM9,REPLACE_NULL,ENSG00000116857,REPLACE_NULL
15976,UBQLN1,chr9q22,ENSG00000135018,605046
15977,NDUFB9,chr8q13.3,ENSG00000147684,601445
15978,MRPL37,chr1p32.1,ENSG00000116221,REPLACE_NULL
15979,RHBDD2,chr7q11.23,ENSG00000005486,REPLACE_NULL
15980,CXXC5,chr5q31.3,ENSG00000171604,REPLACE_NULL
15981,MRPS21,REPLACE_NULL,ENSG00000187145,REPLACE_NULL
15982,MAF1,chr8q24.3,ENSG00000179632,610210
15983,DC2,chr4q25,ENSG00000198856,REPLACE_NULL
15984,XRN2,chr20p11.2-p11.1,ENSG00000088930,608851
15985,C19orf43,chr19p13.13,ENSG00000123144,REPLACE_NULL
15986,C11orf59,chr11q13.4,ENSG00000149357,REPLACE_NULL
15987,OCIAD1,chr4p11,ENSG00000109180,REPLACE_NULL
15988,UBE2R2,chr9p13.3,ENSG00000107341,REPLACE_NULL
15989,EIF2A,chr3q25.1,ENSG00000144895,609234
15990,ZRANB2,chr1p31,ENSG00000132485,604347
15991,TXNDC12,chr1p32.3,ENSG00000117862,609448
15992,NOB1,chr16q22.3,ENSG00000141101,REPLACE_NULL
15993,C9orf88,chr9q34.11,ENSG00000136830,REPLACE_NULL
15994,CLPTM1L,chr5pter-p15.3,ENSG00000049656,REPLACE_NULL
15995,C6orf55,chr6q24.1,ENSG00000009844,REPLACE_NULL
15996,AP1M1,chr19p13.12,ENSG00000072958,603535
15997,TRAF7,chr16p13.3,ENSG00000131653,606692
15998,PX19,chr5q35.3,ENSG00000169230,605733
15999,SCYL1,chr11q13,ENSG00000142186,607982
16000,FARSLB,chr2q36.1,ENSG00000116120,609690
16001,PDZD11,chrXq13.1,ENSG00000120509,REPLACE_NULL
16002,C22orf13,chr22q11.2,ENSG00000138867,REPLACE_NULL
16003,NAT5,chr20p11.23,ENSG00000173418,REPLACE_NULL
16004,FUNDC2,chrXq28,ENSG00000165775,REPLACE_NULL
16005,TMEM85,chr15q14,ENSG00000128463,REPLACE_NULL
16006,SLC40A1,chr2q32,ENSG00000138449,604653
16007,FLJ20487,chr11q12.2,ENSG00000167985,REPLACE_NULL
16008,FBXW5,chr9q34.3,ENSG00000159069,609072
16009,SSU72,chr1p36.33,ENSG00000160075,REPLACE_NULL
16010,DNAJB11,chr3q27.3,ENSG00000090520,REPLACE_NULL
16011,XPO5,chr6p21.1,ENSG00000124571,607845
16012,FAM107B,chr10p13,ENSG00000065809,REPLACE_NULL
16013,C14orf119,chr14q11.2,ENSG00000179933,REPLACE_NULL
16014,CHID1,chr11p15.5,ENSG00000177830,REPLACE_NULL
16015,C1orf198,chr1q42.13-q43,ENSG00000119280,REPLACE_NULL
16016,LOC51255,chr2p11.2,ENSG00000168894,REPLACE_NULL
16017,STARD3NL,chr7p14-p13,ENSG00000010270,REPLACE_NULL
16018,SNAPAP,chr1q21.3,ENSG00000143553,607007
16019,HSPC148,chr11q21,ENSG00000150316,REPLACE_NULL
16020,SELK,chr3p21.31,ENSG00000113811,607916
16021,WBP1,chr2p12,ENSG00000173027,606961
16022,HIATL1,chr9q22.32,ENSG00000148110,REPLACE_NULL
16023,C9orf58,chr9q34.13-q34.3,ENSG00000126878,REPLACE_NULL
16024,NSUN2,chr5p15.31,ENSG00000037474,REPLACE_NULL
16025,CCNDBP1,chr15q14-q15,ENSG00000166946,607089
16026,MRPL51,chr12p13.3-p13.1,ENSG00000111639,REPLACE_NULL
16027,MARVELD1,chr10q24.2,ENSG00000155254,REPLACE_NULL
16028,NOP5/NOP58,chr2q33.1,ENSG00000055044,REPLACE_NULL
16029,ADPRHL2,chr1p34.3,ENSG00000116863,REPLACE_NULL
16030,NUDT5,chr10p14-p13,ENSG00000165609,609230
16031,JAGN1,chr3p25.2,ENSG00000171135,REPLACE_NULL
16032,TMEM14C,chr6p24.2,ENSG00000111843,REPLACE_NULL
16033,ZCCHC17,chr1p35.2,ENSG00000121766,REPLACE_NULL
16034,TRUB2,chr9q34.11,ENSG00000167112,REPLACE_NULL
16035,KIAA1429,chr8q22.1,ENSG00000164944,REPLACE_NULL
16036,NDUFB10,chr16p13.3,ENSG00000140990,603843
16037,TMEM138,chr11q12.2,ENSG00000149483,REPLACE_NULL
16038,COQ5,chr12q24.31,ENSG00000110871,REPLACE_NULL
16039,BCAR1,chr16q22-q23,REPLACE_NULL,602941
16040,FUCA2,chr6q24,ENSG00000001036,136820
16041,SFRP2,chr4q31.3,ENSG00000145423,604157
16042,C1orf128,chr1p36.11,ENSG00000057757,REPLACE_NULL
16043,FOXRED1,chr11q24.2,ENSG00000110074,REPLACE_NULL
16044,AIG1,chr6q24.2,ENSG00000146416,608514
16045,UCK1,chr9q34.13,ENSG00000130717,609328
16046,C6orf166,chr6q15,ENSG00000135334,REPLACE_NULL
16047,PIGS,chr17p13.2,ENSG00000087111,610271
16048,PTPN23,chr3p21.3,ENSG00000076201,606584
16049,DCUN1D5,chr11q22.3,ENSG00000137692,REPLACE_NULL
16050,PPP1R12C,chr19q13.42,ENSG00000125503,REPLACE_NULL
16051,TMUB1,chr7q36.1,ENSG00000164897,REPLACE_NULL
16052,MRPL1,chr4q21.1,ENSG00000169288,REPLACE_NULL
16053,HDHD2,chr18q21.1,ENSG00000167220,REPLACE_NULL
16054,MRPS23,chr17q22-q23,ENSG00000181610,REPLACE_NULL
16055,C4orf14,chr4q12,ENSG00000084092,REPLACE_NULL
16056,NEK6,chr9q33.3-q34.11,ENSG00000119408,604884
16057,KIAA1147,chr7q34,ENSG00000127359,REPLACE_NULL
16058,CCM2,chr7p13,ENSG00000136280,603284
16059,RHOU,chr1q42.11-q42.3,ENSG00000116574,606366
16060,TMEM98,chr17q11.2,ENSG00000006042,REPLACE_NULL
16061,MTP18,chr22q,ENSG00000100010,610235
16062,SPIN1,chr16p11.2,REPLACE_NULL,REPLACE_NULL
16063,BTBD10,chr11p15.2,ENSG00000148925,REPLACE_NULL
16064,FEM1A,chr19p13.3,ENSG00000141965,REPLACE_NULL
16065,YPEL3,chr16p11.2,ENSG00000090238,609724
16066,C18orf55,chr18q22.3,ENSG00000075336,REPLACE_NULL
16067,Kua,chr20q13.2,ENSG00000124208,REPLACE_NULL
16068,ORMDL1,chr2q32.3,ENSG00000128699,610073
16069,SESN2,chr1p35.3,ENSG00000130766,607767
16070,SMARCAD1,chr4q22-q23,ENSG00000163104,REPLACE_NULL
16071,COMMD5,chr8q24-qter,ENSG00000170619,608216
16072,TMEM29,chrXp11.22,ENSG00000182646,REPLACE_NULL
16073,NMRAL1,chr16p13.3,ENSG00000153406,REPLACE_NULL
16074,PHPT1,chr9q34.3,ENSG00000054148,610167
16075,KCTD10,chr12q24.11,ENSG00000110906,REPLACE_NULL
16076,SELS,chr15q26.3,REPLACE_NULL,607918
16077,CHURC1,chr14q23.3,ENSG00000197195,608577
16078,HACL1,chr3p24.3,ENSG00000131373,604300
16079,ZDHHC16,chr10q24.1,ENSG00000171307,REPLACE_NULL
16080,ZHX1,chr8q24.13,ENSG00000165156,604764
16081,C14orf100,chr14q23.1,ENSG00000050130,REPLACE_NULL
16082,CNOT10,chr3p22.3,ENSG00000182973,REPLACE_NULL
16083,PARP9,chr3q13-q21,ENSG00000138496,REPLACE_NULL
16084,SCO1,chr17p12-p13,ENSG00000133028,603644
16085,SLC25A19,chr17q25.3,ENSG00000125454,606521
16086,ARV1,chr1q42.2,ENSG00000173409,REPLACE_NULL
16087,SSBP4,chr19p13.1,ENSG00000130511,607391
16088,BBS2,chr16q21,ENSG00000125124,209900
16089,LDOC1L,chr22q13.31,ENSG00000188636,REPLACE_NULL
16090,UBE2T,chr1q32.1,ENSG00000077152,REPLACE_NULL
16091,CGN,chr1q21,ENSG00000143375,609473
16092,MAD2L2,chr1p36,ENSG00000116670,604094
16093,SMOC2,chr6q27,ENSG00000112562,607223
16094,CCDC55,chr17q11.2,ENSG00000126653,REPLACE_NULL
16095,C14orf129,chr14q32.2,ENSG00000100744,REPLACE_NULL
16096,SNX8,chr7p22.2,ENSG00000106266,REPLACE_NULL
16097,NDUFA12,chr12q22,ENSG00000184752,REPLACE_NULL
16098,STRBP,chr9q33.3,ENSG00000165209,REPLACE_NULL
16099,MED10,chr5p15.31,ENSG00000133398,REPLACE_NULL
16100,HSDL1,chr16q24.1,ENSG00000103160,REPLACE_NULL
16101,CLDN12,chr7q21,ENSG00000157224,REPLACE_NULL
16102,EPDR1,chr7p14.1,ENSG00000086289,REPLACE_NULL
16103,KIAA1333,chr14q12,ENSG00000092140,REPLACE_NULL
16104,ORMDL3,chr17q12-q21.1,ENSG00000172057,REPLACE_NULL
16105,SH3BP5L,chr1q44,ENSG00000175137,REPLACE_NULL
16106,ALS2CR2,chr2q33-q34,ENSG00000082146,607333
16107,RG9MTD1,chr3q12.3,ENSG00000174173,REPLACE_NULL
16108,POLR3GL,chr1q21.1,ENSG00000121851,REPLACE_NULL
16109,C1orf57,chr1q42.2,ENSG00000135778,REPLACE_NULL
16110,C14orf142,chr14q32.12,ENSG00000170270,REPLACE_NULL
16111,PRMT6,chr1p13.3,ENSG00000198890,608274
16112,MST150,chr5q33.1,ENSG00000181368,608324
16113,GJB2,chr13q11-q12,REPLACE_NULL,121011
16114,TSHZ1,chr18q22.3,REPLACE_NULL,REPLACE_NULL
16115,NAT14,chr19q13.42,ENSG00000090971,REPLACE_NULL
16116,USP38,REPLACE_NULL,ENSG00000170185,REPLACE_NULL
16117,PDXP,chr22cen-q12.3,ENSG00000100092,609246
16118,MRPS15,chr1p35-p34.1,REPLACE_NULL,REPLACE_NULL
16119,WDR24,chr16p13.3,ENSG00000127580,REPLACE_NULL
16120,CXorf26,chrXq13.3,ENSG00000102390,REPLACE_NULL
16121,BMSC-MCP,chr1p36.22,ENSG00000171612,REPLACE_NULL
16122,MGC4268,chr2q21,ENSG00000144233,REPLACE_NULL
16123,NT5C3,chr7p14.3,ENSG00000122643,266120
16124,SEC11L3,chr18q21.32,ENSG00000166562,REPLACE_NULL
16125,URP2,chr11q13.1,ENSG00000149781,607901
